id,timestamp,season,holiday,workingday,humidity,windspeed,demand,temp_category,Weather_Code
2453,10/06/2017 02:00,summer,No,Yes,69,11.0014,2.564949357,Hot,1
2454,10/06/2017 03:00,summer,No,Yes,69,11.0014,1.791759469,Hot,1
2455,10/06/2017 04:00,summer,No,Yes,78,11.0014,1.386294361,Hot,1
2456,10/06/2017 05:00,summer,No,Yes,78,11.0014,3.33220451,Hot,1
2457,10/06/2017 06:00,summer,No,Yes,78,6.0032,4.644390899,Hot,1
2458,10/06/2017 07:00,summer,No,Yes,66,7.0015,5.587248658,Hot,1
2459,10/06/2017 08:00,summer,No,Yes,58,8.9981,6.11368218,Hot,1
2460,10/06/2017 09:00,summer,No,Yes,55,0,5.361292166,Hot,1
2461,10/06/2017 10:00,summer,No,Yes,52,0,4.709530201,Hot,1
2462,10/06/2017 11:00,summer,No,Yes,46,0,5.030437921,Hot,1
2463,10/06/2017 12:00,summer,No,Yes,44,8.9981,5.332718793,Hot,1
2464,10/06/2017 13:00,summer,No,Yes,44,7.0015,5.241747015,Hot,1
2465,10/06/2017 14:00,summer,No,Yes,39,0,5.105945474,Hot,1
2466,10/06/2017 15:00,summer,No,Yes,44,7.0015,5.356586275,Hot,1
2467,10/06/2017 16:00,summer,No,Yes,56,19.9995,5.65248918,Hot,1
2468,10/06/2017 17:00,summer,No,Yes,52,15.0013,6.248042875,Hot,1
2469,10/06/2017 18:00,summer,No,Yes,59,15.0013,6.137727054,Hot,1
2470,10/06/2017 19:00,summer,No,Yes,59,12.998,5.723585102,Hot,1
2471,10/06/2017 20:00,summer,No,Yes,62,,5.521460918,Hot,1
2472,10/06/2017 21:00,summer,No,Yes,66,8.9981,5.384495063,Hot,1
2473,10/06/2017 22:00,summer,No,Yes,74,16.9979,5.220355825,Hot,1
2474,10/06/2017 23:00,summer,No,Yes,74,11.0014,4.983606622,Hot,1
2475,11/06/2017 00:00,summer,No,No,79,8.9981,4.762173935,Hot,1
2476,11/06/2017 01:00,summer,No,No,79,6.0032,4.343805422,Hot,1
2477,11/06/2017 02:00,summer,No,No,79,7.0015,4.094344562,Hot,1
2478,11/06/2017 03:00,summer,No,No,83,6.0032,3.33220451,Hot,1
2479,11/06/2017 04:00,summer,No,No,79,6.0032,2.564949357,Hot,1
2480,11/06/2017 05:00,summer,No,No,74,8.9981,2.772588722,Hot,1
2481,11/06/2017 06:00,summer,No,No,61,8.9981,3.688879454,Hot,1
2482,11/06/2017 07:00,summer,No,No,58,12.998,4.219507705,Hot,1
2483,11/06/2017 08:00,summer,No,No,58,12.998,4.96284463,Hot,1
2484,11/06/2017 09:00,summer,No,No,62,8.9981,5.438079309,Hot,1
2485,11/06/2017 10:00,summer,No,No,58,11.0014,5.575949103,Hot,1
2486,11/06/2017 11:00,summer,No,No,62,8.9981,5.783825182,Hot,1
2487,11/06/2017 12:00,summer,No,No,55,15.0013,5.84932478,Hot,1
2488,11/06/2017 13:00,summer,No,No,55,12.998,5.958424693,Hot,1
2489,11/06/2017 14:00,summer,No,No,49,7.0015,5.940171253,Hot,1
2490,11/06/2017 15:00,summer,No,No,49,7.0015,5.924255797,Hot,1
2491,11/06/2017 16:00,summer,No,No,46,12.998,5.976350909,Hot,2
2492,11/06/2017 17:00,summer,No,No,58,11.0014,5.82008293,Hot,2
2493,11/06/2017 18:00,summer,No,No,62,8.9981,5.655991811,Hot,2
2494,11/06/2017 19:00,summer,No,No,65,12.998,5.575949103,Hot,1
2495,11/06/2017 20:00,summer,No,No,74,16.9979,5.616771098,Hot,1
2496,11/06/2017 21:00,summer,No,No,74,15.0013,5.393627546,,1
2497,11/06/2017 22:00,summer,No,No,78,15.0013,5.247024072,Hot,1
2498,11/06/2017 23:00,summer,No,No,74,7.0015,4.875197323,Hot,1
2499,12/06/2017 00:00,summer,No,No,78,15.0013,4.779123493,Hot,1
2500,12/06/2017 01:00,summer,No,No,83,7.0015,4.532599493,,1
2501,12/06/2017 02:00,summer,No,No,89,16.9979,4.189654742,Hot,1
2502,12/06/2017 03:00,summer,No,No,89,19.0012,3.33220451,Hot,1
2503,12/06/2017 04:00,summer,No,No,88,11.0014,2.63905733,Hot,1
2504,12/06/2017 05:00,summer,No,No,88,15.0013,2.302585093,Hot,1
2505,12/06/2017 06:00,summer,No,No,88,7.0015,2.63905733,Hot,1
2506,12/06/2017 07:00,summer,No,No,78,7.0015,3.526360525,Hot,1
2507,12/06/2017 08:00,summer,No,No,74,0,4.521788577,Hot,1
2508,12/06/2017 09:00,summer,No,No,66,0,5.204006687,Hot,1
2509,12/06/2017 10:00,summer,No,No,58,6.0032,5.739792912,Hot,1
2510,12/06/2017 11:00,summer,No,No,55,7.0015,5.905361848,Hot,1
2511,12/06/2017 12:00,summer,No,No,46,0,6.040254711,Hot,1
2512,12/06/2017 13:00,summer,No,No,59,19.0012,5.92157842,Hot,1
2513,12/06/2017 14:00,summer,No,No,56,16.9979,5.752572639,Hot,1
2514,12/06/2017 15:00,summer,No,No,59,19.9995,5.886104031,Hot,1
2515,12/06/2017 16:00,summer,No,No,83,19.0012,5.857933154,Hot,3
2516,12/06/2017 17:00,summer,No,No,83,19.0012,5.529429088,Hot,3
2517,12/06/2017 18:00,summer,No,No,74,11.0014,5.545177444,Hot,1
2518,12/06/2017 19:00,summer,No,No,74,7.0015,5.407171771,Hot,1
2519,12/06/2017 20:00,summer,No,No,83,11.0014,5.327876169,Hot,1
2520,12/06/2017 21:00,summer,No,No,83,7.0015,4.941642423,Hot,1
2521,12/06/2017 22:00,summer,No,No,83,8.9981,4.852030264,Hot,1
2522,12/06/2017 23:00,summer,No,No,78,12.998,4.672828834,Hot,1
2523,13/06/2017 00:00,summer,No,Yes,78,8.9981,3.33220451,Hot,1
2524,13/06/2017 01:00,summer,No,Yes,73,15.0013,2.772588722,Hot,1
2525,13/06/2017 02:00,summer,No,Yes,73,19.0012,2.302585093,Hot,1
2526,13/06/2017 03:00,summer,No,Yes,60,32.9975,1.945910149,Hot,1
2527,13/06/2017 04:00,summer,No,Yes,64,19.9995,1.386294361,Hot,1
2528,13/06/2017 05:00,summer,No,Yes,64,26.0027,3.36729583,Hot,1
2529,13/06/2017 06:00,summer,No,Yes,64,27.9993,4.65396035,Hot,1
2530,13/06/2017 07:00,summer,No,Yes,56,23.9994,5.793013608,Hot,1
2531,13/06/2017 08:00,summer,No,Yes,49,30.0026,6.165417854,Hot,1
2532,13/06/2017 09:00,summer,No,Yes,46,23.9994,5.411646052,Hot,1
2533,13/06/2017 10:00,summer,No,Yes,41,22.0028,4.770684624,Hot,1
2534,13/06/2017 11:00,summer,No,Yes,41,19.9995,5.068904202,Hot,1
2535,13/06/2017 12:00,summer,No,Yes,41,19.0012,5.278114659,Hot,1
2536,13/06/2017 13:00,summer,No,Yes,37,0,5.424950017,Hot,1
2537,13/06/2017 14:00,summer,No,Yes,34,,5.298317367,Hot,1
2538,13/06/2017 15:00,summer,No,Yes,37,30.0026,5.220355825,Hot,1
2539,13/06/2017 16:00,summer,No,Yes,37,27.9993,5.786897381,Hot,1
2540,13/06/2017 17:00,summer,No,Yes,39,22.0028,6.398594935,Hot,1
2541,13/06/2017 18:00,summer,No,Yes,37,23.9994,6.37331979,Hot,1
2542,13/06/2017 19:00,summer,No,Yes,39,19.0012,6.047372179,Hot,1
2543,13/06/2017 20:00,summer,No,Yes,44,16.9979,5.802118375,Hot,1
2544,13/06/2017 21:00,summer,No,Yes,41,16.9979,5.384495063,Hot,1
2545,13/06/2017 22:00,summer,No,Yes,46,,4.8978398,Hot,1
2546,13/06/2017 23:00,summer,No,Yes,46,12.998,4.48863637,Hot,1
2547,14/06/2017 00:00,summer,No,Yes,49,12.998,3.433987204,Hot,1
2548,14/06/2017 01:00,summer,No,Yes,49,16.9979,2.564949357,Hot,1
2549,14/06/2017 02:00,summer,No,Yes,49,19.0012,2.302585093,Hot,1
2550,14/06/2017 03:00,summer,No,Yes,53,22.0028,0.693147181,Hot,1
2551,14/06/2017 04:00,summer,No,Yes,60,16.9979,1.098612289,Hot,1
2552,14/06/2017 05:00,summer,No,Yes,56,22.0028,3.258096538,Hot,1
2553,14/06/2017 06:00,summer,No,Yes,56,19.9995,4.727387819,Hot,1
2554,14/06/2017 07:00,summer,No,Yes,52,27.9993,5.899897354,Hot,1
2555,14/06/2017 08:00,summer,No,Yes,49,,6.186208624,Hot,1
2556,14/06/2017 09:00,summer,No,Yes,46,12.998,5.262690189,Hot,1
2557,14/06/2017 10:00,summer,No,Yes,46,15.0013,4.86753445,Hot,1
2558,14/06/2017 11:00,summer,No,Yes,41,19.0012,4.96284463,Hot,1
2559,14/06/2017 12:00,summer,No,Yes,41,23.9994,5.129898715,Hot,1
2560,14/06/2017 13:00,summer,No,Yes,44,15.0013,5.342334252,Hot,1
2561,14/06/2017 14:00,summer,No,Yes,47,12.998,5.068904202,Hot,2
2562,14/06/2017 15:00,summer,No,Yes,47,11.0014,5.18178355,Hot,1
2563,14/06/2017 16:00,summer,No,Yes,41,12.998,5.799092654,Hot,1
2564,14/06/2017 17:00,summer,No,Yes,50,19.0012,6.343880434,Hot,3
2565,14/06/2017 18:00,summer,No,Yes,51,22.0028,6.28785856,Hot,1
2566,14/06/2017 19:00,summer,No,Yes,50,23.9994,5.955837369,Hot,1
2567,14/06/2017 20:00,summer,No,Yes,56,11.0014,5.693732139,Hot,1
2568,14/06/2017 21:00,summer,No,Yes,56,19.9995,5.493061443,Hot,1
2569,14/06/2017 22:00,summer,No,Yes,60,15.0013,5.236441963,Hot,1
2570,14/06/2017 23:00,summer,No,Yes,68,15.0013,4.700480366,Hot,1
2571,15/06/2017 00:00,summer,No,Yes,64,23.9994,3.951243719,Hot,1
2572,15/06/2017 01:00,summer,No,Yes,64,19.0012,2.63905733,Hot,1
2573,15/06/2017 02:00,summer,No,Yes,63,15.0013,2.197224577,Mild,1
2574,15/06/2017 03:00,summer,No,Yes,68,16.9979,0,Mild,1
2575,15/06/2017 04:00,summer,No,Yes,63,19.0012,1.386294361,Mild,1
2576,15/06/2017 05:00,summer,No,Yes,67,19.0012,3.044522438,Mild,1
2577,15/06/2017 06:00,summer,No,Yes,63,16.9979,4.795790546,Mild,1
2578,15/06/2017 07:00,summer,No,Yes,60,8.9981,5.913503006,Hot,1
2579,15/06/2017 08:00,summer,No,Yes,53,8.9981,6.210600077,,1
2580,15/06/2017 09:00,summer,No,Yes,49,0,5.332718793,Hot,1
2581,15/06/2017 10:00,summer,No,Yes,47,11.0014,4.905274778,Hot,1
2582,15/06/2017 11:00,summer,No,Yes,36,0,5.099866428,Hot,1
2583,15/06/2017 12:00,summer,No,Yes,34,15.0013,5.351858133,Hot,1
2584,15/06/2017 13:00,summer,No,Yes,28,19.0012,5.241747015,Hot,1
2585,15/06/2017 14:00,summer,No,Yes,28,0,5.18178355,Hot,1
2586,15/06/2017 15:00,summer,No,Yes,27,0,5.099866428,Hot,1
2587,15/06/2017 16:00,summer,No,Yes,27,8.9981,5.743003188,Hot,1
2588,15/06/2017 17:00,summer,No,Yes,28,7.0015,6.458338283,Hot,1
2589,15/06/2017 18:00,summer,No,Yes,32,8.9981,6.408528791,Hot,1
2590,15/06/2017 19:00,summer,No,Yes,37,19.0012,6.03068526,Hot,1
2591,15/06/2017 20:00,summer,No,Yes,44,11.0014,5.799092654,Hot,1
2592,15/06/2017 21:00,summer,No,Yes,47,15.0013,5.549076085,Hot,1
2593,15/06/2017 22:00,summer,No,Yes,50,7.0015,5.164785974,Hot,1
2594,15/06/2017 23:00,summer,No,Yes,53,0,4.672828834,Hot,1
2595,16/06/2017 00:00,summer,No,Yes,56,7.0015,3.850147602,Hot,1
2596,16/06/2017 01:00,summer,No,Yes,60,0,2.833213344,Hot,1
2597,16/06/2017 02:00,summer,No,Yes,56,6.0032,1.609437912,Hot,1
2598,16/06/2017 03:00,summer,No,Yes,73,6.0032,1.386294361,Hot,2
2599,16/06/2017 04:00,summer,No,Yes,68,7.0015,1.791759469,Hot,2
2600,16/06/2017 05:00,summer,No,Yes,64,12.998,3.218875825,Hot,1
2601,16/06/2017 06:00,summer,No,Yes,73,11.0014,4.718498871,Hot,3
2602,16/06/2017 07:00,summer,No,Yes,78,11.0014,5.236441963,Hot,3
2603,16/06/2017 08:00,summer,No,Yes,69,8.9981,5.96100534,Hot,2
2604,16/06/2017 09:00,summer,No,Yes,65,12.998,5.564520407,Hot,2
2605,16/06/2017 10:00,summer,No,Yes,61,16.9979,4.795790546,Hot,2
2606,16/06/2017 11:00,summer,No,Yes,61,,5.010635294,Hot,2
2607,16/06/2017 12:00,summer,No,Yes,54,26.0027,5.327876169,Hot,1
2608,16/06/2017 13:00,summer,No,Yes,54,16.9979,5.017279837,Hot,2
2609,16/06/2017 14:00,summer,No,Yes,54,22.0028,5.030437921,Hot,2
2610,16/06/2017 15:00,summer,No,Yes,61,19.9995,5.068904202,Hot,2
2611,16/06/2017 16:00,summer,No,Yes,69,12.998,5.683579767,Hot,3
2612,16/06/2017 17:00,summer,No,Yes,78,7.0015,5.605802066,Hot,2
2613,16/06/2017 18:00,summer,No,Yes,83,15.0013,5.783825182,Hot,1
2614,16/06/2017 19:00,summer,No,Yes,83,19.0012,5.789960171,Hot,1
2615,16/06/2017 20:00,summer,No,Yes,83,22.0028,5.303304908,Hot,1
2616,16/06/2017 21:00,summer,No,Yes,83,16.9979,5.236441963,Hot,3
2617,16/06/2017 22:00,summer,No,Yes,83,16.9979,5.017279837,Hot,3
2618,16/06/2017 23:00,summer,No,Yes,83,16.9979,2.772588722,Hot,3
2619,17/06/2017 00:00,summer,No,Yes,88,6.0032,3.17805383,Hot,1
2620,17/06/2017 01:00,summer,No,Yes,94,8.9981,3.135494216,Hot,1
2621,17/06/2017 02:00,summer,No,Yes,94,7.0015,2.564949357,Hot,1
2622,17/06/2017 03:00,summer,No,Yes,94,7.0015,1.791759469,Hot,1
2623,17/06/2017 04:00,summer,No,Yes,94,8.9981,1.791759469,Hot,1
2624,17/06/2017 05:00,summer,No,Yes,100,0,2.564949357,Hot,1
2625,17/06/2017 06:00,summer,No,Yes,94,0,4.574710979,Hot,1
2626,17/06/2017 07:00,summer,No,Yes,83,0,5.521460918,Hot,1
2627,17/06/2017 08:00,summer,No,Yes,83,0,6.118097198,Hot,2
2628,17/06/2017 09:00,summer,No,Yes,58,12.998,5.411646052,Hot,1
2629,17/06/2017 10:00,summer,No,Yes,58,12.998,5.135798437,Hot,1
2630,17/06/2017 11:00,summer,No,Yes,69,16.9979,5.198497031,Hot,1
2631,17/06/2017 12:00,summer,No,Yes,65,16.9979,5.493061443,Hot,1
2632,17/06/2017 13:00,summer,No,Yes,62,19.0012,5.318119994,Hot,1
2633,17/06/2017 14:00,summer,No,Yes,52,12.998,5.370638028,Hot,1
2634,17/06/2017 15:00,summer,No,Yes,43,15.0013,5.493061443,Hot,1
2635,17/06/2017 16:00,summer,No,Yes,45,11.0014,5.872117789,Hot,1
2636,17/06/2017 17:00,summer,No,Yes,40,12.998,6.313548046,Hot,3
2637,17/06/2017 18:00,summer,No,Yes,40,12.998,6.109247583,Hot,3
2638,17/06/2017 19:00,summer,No,Yes,83,16.9979,5.793013608,Hot,3
2639,17/06/2017 20:00,summer,No,Yes,78,7.0015,5.446737372,Hot,1
2640,17/06/2017 21:00,summer,No,Yes,78,6.0032,5.33753808,Hot,1
2641,17/06/2017 22:00,summer,No,Yes,88,8.9981,5.164785974,Hot,1
2642,17/06/2017 23:00,summer,No,Yes,83,8.9981,5.18178355,Hot,1
2643,18/06/2017 00:00,summer,No,No,88,8.9981,4.644390899,Hot,1
2644,18/06/2017 01:00,summer,No,No,83,7.0015,4.553876892,Hot,1
2645,18/06/2017 02:00,summer,No,No,88,0,3.970291914,Hot,1
2646,18/06/2017 03:00,summer,No,No,88,6.0032,2.995732274,Hot,1
2647,18/06/2017 04:00,summer,No,No,88,6.0032,1.609437912,Hot,1
2648,18/06/2017 05:00,summer,No,No,83,0,1.945910149,Hot,1
2649,18/06/2017 06:00,summer,No,No,83,7.0015,3.295836866,Hot,1
2650,18/06/2017 07:00,summer,No,No,78,8.9981,4.043051268,Hot,1
2651,18/06/2017 08:00,summer,No,No,78,6.0032,4.875197323,Hot,1
2652,18/06/2017 09:00,summer,No,No,61,15.0013,5.384495063,Hot,1
2653,18/06/2017 10:00,summer,No,No,62,12.998,5.497168225,Hot,1
2654,18/06/2017 11:00,summer,No,No,62,8.9981,6.001414878,Hot,1
2655,18/06/2017 12:00,summer,No,No,66,6.0032,6.040254711,Hot,1
2656,18/06/2017 13:00,summer,No,No,55,0,5.789960171,Hot,1
2657,18/06/2017 14:00,summer,No,No,46,19.0012,5.811140993,,2
2658,18/06/2017 15:00,summer,No,No,46,8.9981,5.905361848,Hot,2
2659,18/06/2017 16:00,summer,No,No,52,15.0013,6.148468296,Hot,2
2660,18/06/2017 17:00,summer,No,No,,11.0014,6.107022888,Hot,2
2661,18/06/2017 18:00,summer,No,No,55,12.998,5.942799375,Hot,2
2662,18/06/2017 19:00,summer,No,No,51,7.0015,5.786897381,Hot,2
2663,18/06/2017 20:00,summer,No,No,58,8.9981,5.236441963,Hot,2
2664,18/06/2017 21:00,summer,No,No,66,7.0015,5.209486153,Hot,2
2665,18/06/2017 22:00,summer,No,No,62,8.9981,5.081404365,Hot,2
2666,18/06/2017 23:00,summer,No,No,62,0,5.010635294,Hot,2
2667,19/06/2017 00:00,summer,No,No,65,0,4.48863637,Hot,1
2668,19/06/2017 01:00,summer,No,No,65,6.0032,4.33073334,Hot,2
2669,19/06/2017 02:00,summer,No,No,74,6.0032,4.276666119,Hot,1
2670,19/06/2017 03:00,summer,No,No,78,8.9981,3.401197382,Hot,2
2671,19/06/2017 04:00,summer,No,No,74,8.9981,2.833213344,Hot,2
2672,19/06/2017 05:00,summer,No,No,78,0,2.944438979,Hot,2
2673,19/06/2017 06:00,summer,No,No,78,11.0014,3.496507561,Hot,2
2674,19/06/2017 07:00,summer,No,No,78,11.0014,4.262679877,Hot,2
2675,19/06/2017 08:00,summer,No,No,74,7.0015,4.430816799,Hot,3
2676,19/06/2017 09:00,summer,No,No,74,7.0015,5.129898715,Hot,2
2677,19/06/2017 10:00,summer,No,No,61,7.0015,5.497168225,Hot,2
2678,19/06/2017 11:00,summer,No,No,,6.0032,5.932245187,Hot,2
2679,19/06/2017 12:00,summer,No,No,55,6.0032,5.981414211,Hot,2
2680,19/06/2017 13:00,summer,No,No,51,0,5.894402834,Hot,2
2681,19/06/2017 14:00,summer,No,No,58,7.0015,5.758901774,Hot,3
2682,19/06/2017 15:00,summer,No,No,55,7.0015,5.891644212,Hot,2
2683,19/06/2017 16:00,summer,No,No,48,0,5.934894196,Hot,2
2684,19/06/2017 17:00,summer,No,No,51,0,5.983936281,Hot,1
2685,19/06/2017 18:00,summer,No,No,58,6.0032,5.690359454,Hot,2
2686,19/06/2017 19:00,summer,No,No,62,8.9981,5.739792912,Hot,1
2687,19/06/2017 20:00,summer,No,No,70,,5.446737372,Hot,1
2688,19/06/2017 21:00,summer,No,No,79,8.9981,5.117993812,Hot,1
2689,19/06/2017 22:00,summer,No,No,78,15.0013,5.023880521,,1
2690,19/06/2017 23:00,summer,No,No,78,12.998,4.521788577,Hot,1
2691,01/07/2017 00:00,fall,No,Yes,50,0,4.219507705,Hot,1
2692,01/07/2017 01:00,fall,No,Yes,50,0,3.433987204,Hot,1
2693,01/07/2017 02:00,fall,No,Yes,69,0,2.564949357,Hot,1
2694,01/07/2017 03:00,fall,No,Yes,53,0,2.397895273,Hot,1
2695,01/07/2017 04:00,fall,No,Yes,57,0,1.791759469,Hot,1
2696,01/07/2017 05:00,fall,No,Yes,64,8.9981,3.401197382,Hot,1
2697,01/07/2017 06:00,fall,No,Yes,61,8.9981,4.682131227,Hot,1
2698,01/07/2017 07:00,fall,No,Yes,54,7.0015,5.493061443,Hot,1
2699,01/07/2017 08:00,fall,No,Yes,42,11.0014,6.198478716,Hot,1
2700,01/07/2017 09:00,fall,No,Yes,35,11.0014,5.560681631,Hot,1
2701,01/07/2017 10:00,fall,No,Yes,33,11.0014,5.135798437,Hot,1
2702,01/07/2017 11:00,fall,No,Yes,26,0,5.365976015,Hot,1
2703,01/07/2017 12:00,fall,No,Yes,26,0,5.572154032,Hot,1
2704,01/07/2017 13:00,fall,No,Yes,24,0,5.676753802,Hot,1
2705,01/07/2017 14:00,fall,No,Yes,23,12.998,5.713732806,Hot,1
2706,01/07/2017 15:00,fall,No,Yes,21,16.9979,5.942799375,Hot,1
2707,01/07/2017 16:00,fall,No,Yes,17,0,6.056784013,Hot,1
2708,01/07/2017 17:00,fall,No,Yes,21,12.998,6.133398043,Hot,1
2709,01/07/2017 18:00,fall,No,Yes,24,16.9979,6.045005314,Hot,1
2710,01/07/2017 19:00,fall,No,Yes,25,12.998,5.762051383,Hot,1
2711,01/07/2017 20:00,fall,No,Yes,42,15.0013,5.59471138,Hot,1
2712,01/07/2017 21:00,fall,No,Yes,45,12.998,5.384495063,Hot,1
2713,01/07/2017 22:00,fall,No,Yes,42,0,5.402677382,Hot,1
2714,01/07/2017 23:00,fall,No,Yes,47,6.0032,4.941642423,Hot,1
2715,02/07/2017 00:00,fall,No,No,47,6.0032,4.744932128,Hot,1
2716,02/07/2017 01:00,fall,No,No,54,0,4.356708827,Hot,1
2717,02/07/2017 02:00,fall,No,No,53,0,3.951243719,Hot,1
2718,02/07/2017 03:00,fall,No,No,53,0,3.258096538,Hot,1
2719,02/07/2017 04:00,fall,No,No,61,0,2.397895273,Hot,1
2720,02/07/2017 05:00,fall,No,No,73,7.0015,2.63905733,Hot,1
2721,02/07/2017 06:00,fall,No,No,69,7.0015,3.465735903,Hot,1
2722,02/07/2017 07:00,fall,No,No,65,0,3.80666249,Hot,1
2723,02/07/2017 08:00,fall,No,No,57,0,4.882801923,Hot,1
2724,02/07/2017 09:00,fall,No,No,51,6.0032,5.187385806,Hot,1
2725,02/07/2017 10:00,fall,No,No,36,0,5.602118821,Hot,1
2726,02/07/2017 11:00,fall,No,No,36,6.0032,5.877735782,Hot,1
2727,02/07/2017 12:00,fall,No,No,30,8.9981,5.924255797,Hot,1
2728,02/07/2017 13:00,fall,No,No,30,7.0015,6.001414878,Hot,1
2729,02/07/2017 14:00,fall,No,No,20,0,5.97126184,Hot,1
2730,02/07/2017 15:00,fall,No,No,19,11.0014,5.802118375,Hot,1
2731,02/07/2017 16:00,fall,No,No,22,15.0013,5.986452005,Hot,1
2732,02/07/2017 17:00,fall,No,No,30,15.0013,5.855071922,,1
2733,02/07/2017 18:00,fall,No,No,30,19.0012,5.948034989,Hot,1
2734,02/07/2017 19:00,fall,No,No,33,15.0013,5.720311777,Hot,1
2735,02/07/2017 20:00,fall,No,No,45,19.0012,5.648974238,Hot,1
2736,02/07/2017 21:00,fall,No,No,48,12.998,5.446737372,Hot,1
2737,02/07/2017 22:00,fall,No,No,51,11.0014,5.303304908,Hot,1
2738,02/07/2017 23:00,fall,No,No,54,19.0012,5.036952602,Hot,1
2739,03/07/2017 00:00,fall,No,No,58,15.0013,4.9698133,Hot,1
2740,03/07/2017 01:00,fall,No,No,61,11.0014,4.356708827,Hot,2
2741,03/07/2017 02:00,fall,No,No,58,12.998,4.234106505,Hot,1
2742,03/07/2017 03:00,fall,No,No,65,6.0032,3.496507561,Hot,3
2743,03/07/2017 04:00,fall,No,No,65,6.0032,1.609437912,Hot,3
2744,03/07/2017 05:00,fall,No,No,83,12.998,0,Hot,3
2745,03/07/2017 06:00,fall,No,No,94,6.0032,1.098612289,Hot,2
2746,03/07/2017 07:00,fall,No,No,89,12.998,3.218875825,Hot,2
2747,03/07/2017 08:00,fall,No,No,79,15.0013,4.521788577,Hot,1
2748,03/07/2017 09:00,fall,No,No,74,16.9979,5.198497031,Hot,1
2749,03/07/2017 10:00,fall,No,No,66,11.0014,5.575949103,Hot,1
2750,03/07/2017 11:00,fall,No,No,62,7.0015,5.966146739,Hot,1
2751,03/07/2017 12:00,fall,No,No,55,7.0015,6.001414878,Hot,1
2752,03/07/2017 13:00,fall,No,No,59,15.0013,6.042632834,Hot,1
2753,03/07/2017 14:00,fall,No,No,56,16.9979,5.926926026,Hot,1
2754,03/07/2017 15:00,fall,No,No,53,19.9995,5.929589143,Hot,1
2755,03/07/2017 16:00,fall,No,No,53,19.9995,6.025865974,Hot,1
2756,03/07/2017 17:00,fall,No,No,49,56.9969,5.880532986,Hot,3
2757,03/07/2017 18:00,fall,No,No,49,56.9969,5.198497031,Hot,3
2758,03/07/2017 19:00,fall,No,No,83,12.998,5.209486153,Hot,2
2759,03/07/2017 20:00,fall,No,No,83,0,5.170483995,Hot,3
2760,03/07/2017 21:00,fall,No,No,83,11.0014,5.117993812,,2
2761,03/07/2017 22:00,fall,No,No,78,7.0015,5.087596335,Hot,2
2762,03/07/2017 23:00,fall,No,No,83,,4.990432587,Hot,1
2763,04/07/2017 00:00,fall,Yes,No,83,8.9981,4.941642423,Hot,1
2764,04/07/2017 01:00,fall,Yes,No,83,6.0032,4.779123493,Hot,1
2765,04/07/2017 02:00,fall,Yes,No,83,0,4.143134726,Hot,1
2766,04/07/2017 03:00,fall,Yes,No,78,0,3.258096538,Hot,1
2767,04/07/2017 04:00,fall,Yes,No,78,6.0032,2.48490665,Hot,2
2768,04/07/2017 05:00,fall,Yes,No,,8.9981,1.386294361,Hot,2
2769,04/07/2017 06:00,fall,Yes,No,89,11.0014,2.772588722,Hot,1
2770,04/07/2017 07:00,fall,Yes,No,83,8.9981,3.583518938,Hot,1
2771,04/07/2017 08:00,fall,Yes,No,74,7.0015,4.454347296,Hot,1
2772,04/07/2017 09:00,fall,Yes,No,66,6.0032,5.472270674,Hot,2
2773,04/07/2017 10:00,fall,Yes,No,55,6.0032,5.634789603,Hot,2
2774,04/07/2017 11:00,fall,Yes,No,55,,5.855071922,Hot,2
2775,04/07/2017 12:00,fall,Yes,No,52,0,6.102558595,Hot,2
2776,04/07/2017 13:00,fall,Yes,No,49,0,6.047372179,Hot,2
2777,04/07/2017 14:00,fall,Yes,No,46,0,6.011267174,Hot,1
2778,04/07/2017 15:00,fall,Yes,No,43,6.0032,6.011267174,Hot,1
2779,04/07/2017 16:00,fall,Yes,No,41,0,6.11368218,Hot,1
2780,04/07/2017 17:00,fall,Yes,No,46,0,6.077642243,Hot,1
2781,04/07/2017 18:00,fall,Yes,No,46,8.9981,6.035481433,Hot,1
2782,04/07/2017 19:00,fall,Yes,No,49,11.0014,5.926926026,Hot,2
2783,04/07/2017 20:00,fall,Yes,No,55,7.0015,5.955837369,Hot,2
2784,04/07/2017 21:00,fall,Yes,No,62,7.0015,6.124683391,Hot,2
2785,04/07/2017 22:00,fall,Yes,No,62,8.9981,5.786897381,Hot,2
2786,04/07/2017 23:00,fall,Yes,No,70,7.0015,4.927253685,Hot,2
2787,05/07/2017 00:00,fall,No,Yes,65,11.0014,4.007333185,Hot,2
2788,05/07/2017 01:00,fall,No,Yes,65,7.0015,3.663561646,Hot,1
2789,05/07/2017 02:00,fall,No,Yes,74,6.0032,2.564949357,Hot,1
2790,05/07/2017 03:00,fall,No,Yes,74,15.0013,2.079441542,Hot,1
2791,05/07/2017 04:00,fall,No,Yes,69,11.0014,1.609437912,Hot,1
2792,05/07/2017 05:00,fall,No,Yes,69,0,2.995732274,Hot,1
2793,05/07/2017 06:00,fall,No,Yes,74,6.0032,4.543294782,Hot,1
2794,05/07/2017 07:00,fall,No,Yes,65,6.0032,5.598421959,Hot,1
2795,05/07/2017 08:00,fall,No,Yes,62,8.9981,6.068425588,Hot,1
2796,05/07/2017 09:00,fall,No,Yes,58,8.9981,5.424950017,Hot,1
2797,05/07/2017 10:00,fall,No,Yes,52,7.0015,4.934473933,Hot,1
